timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1713282416024,1223,04_Fill Passenger details,200,OK,Thread Group 1-5,text,true,,2344,778,9,9,https://blazedemo.com/confirmation.php,1222,0,0
1713282416024,1223,04_Book Flight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,2344,778,9,9,null,1222,0,0
1713282417135,288,03_Select Flight,200,OK,Thread Group 1-4,text,true,,2562,685,8,8,https://blazedemo.com/purchase.php,286,0,0
1713282417135,288,03_Choose flights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2562,685,8,8,null,286,0,0
1713282417103,465,03_Select Flight,200,OK,Thread Group 1-10,text,true,,2684,685,8,8,https://blazedemo.com/purchase.php,464,0,0
1713282417103,465,03_Choose flights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,2684,685,8,8,null,464,0,0
1713282416281,1335,02_Find Flights,200,OK,Thread Group 1-1,text,true,,2278,630,8,8,https://blazedemo.com/reserve.php,1334,0,0
1713282416281,1335,02_Flight details,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2278,630,8,8,null,1334,0,0
1713282417615,391,03_Select Flight,200,OK,Thread Group 1-1,text,true,,2511,685,8,8,https://blazedemo.com/purchase.php,391,0,0
1713282417615,391,03_Choose flights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2511,685,8,8,null,391,0,0
1713282414750,3451,01_Navigate HomePage,200,OK,Thread Group 1-3,text,true,,2400,449,8,8,https://blazedemo.com/,3451,0,23
1713282414749,3451,01_Launch Blazedemo,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2400,449,8,8,null,3451,1,23
1713282417424,937,04_Fill Passenger details,200,OK,Thread Group 1-4,text,true,,2261,778,8,8,https://blazedemo.com/confirmation.php,936,0,0
1713282417423,937,04_Book Flight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2261,778,8,8,null,936,2,0
1713282416786,1596,04_Fill Passenger details,200,OK,Thread Group 1-6,text,true,,2294,778,7,7,https://blazedemo.com/confirmation.php,1596,0,0
1713282416786,1596,04_Book Flight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,2294,778,7,7,null,1596,1,0
1713282418006,912,04_Fill Passenger details,200,OK,Thread Group 1-1,text,true,,2357,778,6,6,https://blazedemo.com/confirmation.php,912,0,0
1713282418006,912,04_Book Flight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2357,778,6,6,null,912,0,0
1713282416619,2382,02_Find Flights,200,OK,Thread Group 1-9,text,true,,2447,630,5,5,https://blazedemo.com/reserve.php,2380,0,0
1713282416619,2382,02_Flight details,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2447,630,5,5,null,2380,1,0
1713282417569,1603,04_Fill Passenger details,200,OK,Thread Group 1-10,text,true,,2406,778,5,5,https://blazedemo.com/confirmation.php,1602,0,0
1713282417568,1603,04_Book Flight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,2406,778,5,5,null,1602,1,0
1713282416661,2577,04_Fill Passenger details,200,OK,Thread Group 1-2,text,true,,2262,778,4,4,https://blazedemo.com/confirmation.php,2577,0,0
1713282416661,2577,04_Book Flight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,2262,778,4,4,null,2577,0,0
1713282419002,250,03_Select Flight,200,OK,Thread Group 1-9,text,true,,2466,685,3,3,https://blazedemo.com/purchase.php,249,0,0
1713282419002,250,03_Choose flights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2466,685,3,3,null,249,1,0
1713282419253,280,04_Fill Passenger details,200,OK,Thread Group 1-9,text,true,,2425,778,3,3,https://blazedemo.com/confirmation.php,278,0,0
1713282419253,280,04_Book Flight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2425,778,3,3,null,278,0,0
1713282416777,3854,04_Fill Passenger details,200,OK,Thread Group 1-8,text,true,,2298,778,2,2,https://blazedemo.com/confirmation.php,3854,0,0
1713282416777,3854,04_Book Flight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,2298,778,2,2,null,3854,1,0
1713282418201,3683,02_Find Flights,200,OK,Thread Group 1-3,text,true,,2434,630,1,1,https://blazedemo.com/reserve.php,3683,0,0
1713282418200,3683,02_Flight details,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2434,630,1,1,null,3683,1,0
1713282421885,289,03_Select Flight,200,OK,Thread Group 1-3,text,true,,2588,685,1,1,https://blazedemo.com/purchase.php,288,0,0
1713282421885,289,03_Choose flights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2588,685,1,1,null,288,0,0
1713282422174,1263,04_Fill Passenger details,200,OK,Thread Group 1-3,text,true,,2452,778,1,1,https://blazedemo.com/confirmation.php,1262,0,0
1713282422174,1263,04_Book Flight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2452,778,1,1,null,1262,0,0
